"stop_id","stop_code","stop_name","stop_desc","stop_lat","stop_lon","location_type","parent_station","wheelchair_boarding","platform_code"
000008601613,"","Hornbæk St.",,"56.089218000000","12.459423000000",0,,0,""
000008600901,"","Egøje St.",,"55.423726000000","12.190041000000",0,,0,""
000461000800,"","Nordmarksvej (Odense Kommune)",,"55.424755000000","10.343220000000",0,,0,""
000008603517,"","Grevinge St.",,"55.802833000000","11.551177000000",0,,0,""
000008603515,"","Gislinge St.",,"55.729612000000","11.546843000000",0,,0,""
000008603513,"","Fårevejle St.",,"55.787979000000","11.469551000000",0,,0,""
000008601813,"","Horne St.",,"57.559201000000","9.972363000000",0,,0,""
000008600066,"","Horsens St.",,"55.862763000000","9.836537000000",0,,0,""
000008600061,"","Skanderborg St.",,"56.043373000000","9.925359000000",0,,0,""
000008601045,"","St. Heddinge St.",,"55.309286000000","12.385809000000",0,,0,""
000008600428,"","Døstrup St. (Sønderjylland)",,"55.117584000000","8.807765000000",0,,0,""
000008600426,"","Brøns St.",,"55.194687000000","8.740914000000",0,,0,""
000008600427,"","Skærbæk St.",,"55.158821000000","8.771186000000",0,,0,""
000008600424,"","Hviding St.",,"55.274605000000","8.730210000000",0,,0,""
000008600425,"","Rejsby St.",,"55.230424000000","8.731955000000",0,,0,""
000008600423,"","Ribe St.",,"55.327668000000","8.770088000000",0,,0,""
000008600420,"","Sejstrup St.",,"55.435217000000","8.733446000000",0,,0,""
000008600421,"","Gredstedbro St.",,"55.397520000000","8.741152000000",0,,0,""
000008601409,"","Græsted St.",,"56.072889000000","12.286587000000",0,,0,""
000008601407,"","Gribsø St.",,"55.987424000000","12.301780000000",0,,0,""
000008601405,"","Godhavn St.",,"56.059879000000","12.097690000000",0,,0,""
000008601402,"","Fjellenstrup St.",,"56.116331000000","12.298355000000",0,,0,""
000008601403,"","Gilleleje St.",,"56.123558000000","12.302789000000",0,,0,""
000008601401,"","Duemose St.",,"56.009721000000","12.262617000000",0,,0,""
000008603308,"","Kongens Nytorv St. (Metro)",,"55.679185000000","12.585228000000",0,,0,""
000008603309,"","Christianshavn St. (Metro)",,"55.672054000000","12.591385000000",0,,0,""
000008603306,"","Forum St. (Metro)",,"55.681821000000","12.552431000000",0,,0,""
000008603307,"","Nørreport St. (Metro)",,"55.683843000000","12.571044000000",0,,0,""
000008603304,"","Fasanvej St. (Metro)",,"55.681669000000","12.523102000000",0,,0,""
000008603305,"","Frederiksberg St. (Metro)",,"55.681223000000","12.531719000000",0,,0,""
000008603302,"","Flintholm St. (Metro)",,"55.685868000000","12.499527000000",0,,0,""
000008603303,"","Lindevang St. (Metro)",,"55.683482000000","12.512873000000",0,,0,""
000008603301,"","Vanløse St. (Metro)",,"55.687297000000","12.491664000000",0,,0,""
000008600756,"","Malmparken St.",,"55.724632000000","12.386028000000",0,,0,""
000008600755,"","Trekroner St.",,"55.647932000000","12.132280000000",0,,0,""
000008601739,"","Ølsted St.",,"55.923078000000","12.073023000000",0,,0,""
000008601737,"","Vibehus St.",,"55.960250000000","11.873135000000",0,,0,""
000008601733,"","Skævinge St.",,"55.907559000000","12.149241000000",0,,0,""
000008600218,"","Tjæreborg St.",,"55.466388000000","8.579370000000",0,,0,""
000008600219,"","Bramming St.",,"55.464773000000","8.706802000000",0,,0,""
