service_id,date,exception_type
1067_20241215_20250203_Ke,20250101,2
1067_20241215_20250203_Ma,20250106,2
1067_20241215_20250203_Ke,20241225,2
1067_20241215_20250203_Su,20250105,2
1067_20241215_20250203_Su,20241224,1
1067_20241215_20250203_Su,20241226,1
1067_20241215_20250203_Su,20250101,1
1067_20241215_20250203_Su,20250106,1
1067_20241215_20250203_Ti,20241231,2
1067N_20241206_20241214_Pe,20241206,2
1067N_20241215_20250203_Ti,20241224,2
1067N_20241215_20250203_To,20241226,2
1067N_20241215_20250203_Ke,20250101,2
1067N_20241215_20250203_Ma,20250106,2
1067N_20241215_20250203_Ke,20241225,2
1067N_20241215_20250203_Su,20250105,2
1067N_20241215_20250203_Su,20241224,1
1067N_20241215_20250203_Su,20241226,1
1067N_20241215_20250203_Su,20250101,1
1067N_20241215_20250203_Su,20250106,1
1067N_20241215_20250203_Ti,20241231,2
1069_20241206_20250203_Pe,20241206,2
1069_20241206_20250203_Ti,20241224,2
1069_20241206_20250203_To,20241226,2
1069_20241206_20250203_Ti,20241231,2
1069_20241206_20250203_Ke,20250101,2
1069_20241206_20250203_Ma,20250106,2
1069_20241206_20250203_Ke,20241225,2
1069_20241206_20250203_Pe,20241231,1
1069_20241206_20250203_Su,20241206,1
1069_20241206_20250203_Su,20241224,1
1069_20241206_20250203_Su,20241226,1
1069_20241206_20250203_Su,20250101,1
1069_20241206_20250203_Su,20250106,1
1069N_20241206_20241214_Pe,20241206,2
1069N_20241215_20250203_Ti,20241224,2
1069N_20241215_20250203_To,20241226,2
1069N_20241215_20250203_Ke,20250101,2
1069N_20241215_20250203_Ma,20250106,2
1069N_20241215_20250203_Ke,20241225,2
1069N_20241215_20250203_Su,20250105,2
1069N_20241215_20250203_Su,20241224,1
1069N_20241215_20250203_Su,20241226,1
1069N_20241215_20250203_Su,20250101,1
1069N_20241215_20250203_Su,20250106,1
1069N_20241215_20250203_Ti,20241231,2
1070_20241206_20250203_Pe,20241206,2
1070_20241206_20250203_Ti,20241224,2
1070_20241206_20250203_Ke,20241225,2
1070_20241206_20250203_To,20241226,2
1070_20241206_20250203_Ti,20241231,2
1070_20241206_20250203_Ke,20250101,2
1070_20241206_20250203_Ma,20250106,2
1070_20241206_20250203_Pe,20241231,1
1071_20241206_20241214_Pe,20241206,2
1071_20241216_20250203_Ti,20241224,2
1071_20241216_20250203_Ke,20241225,2
1071_20241216_20250203_To,20241226,2
1071_20241216_20250203_Ti,20241231,2
1071_20241216_20250203_Ke,20250101,2
1071_20241216_20250203_Ma,20250106,2
1071_20241216_20250203_Pe,20241231,1
1071_20241216_20250203_Su,20241224,1
1071_20241216_20250203_Su,20241226,1
1071_20241216_20250203_Su,20250101,1
1071_20241216_20250203_Su,20250106,1
1073_20241206_20250203_Ti,20241224,2
1073_20241206_20250203_To,20241226,2
1073_20241206_20250203_Ti,20241231,2
1073_20241206_20250203_Ke,20250101,2
1073_20241206_20250203_Ma,20250106,2
1073_20241206_20250203_Pe,20241206,2
1073_20241206_20250203_Ke,20241225,2
1073_20241206_20250203_Su,20250105,2
1073_20241206_20250203_Pe,20241231,1
1073_20241206_20250203_Su,20241224,1
1073_20241206_20250203_Su,20241226,1
1073_20241206_20250203_Su,20250101,1
1073_20241206_20250203_Su,20250106,1
1073N_20241206_20250203_Ti,20241224,2
1073N_20241206_20250203_To,20241226,2
1073N_20241206_20250203_Ti,20241231,2
1073N_20241206_20250203_Ke,20250101,2
1073N_20241206_20250203_Ma,20250106,2
1073N_20241206_20250203_Pe,20241206,2
1073N_20241206_20250203_Ke,20241225,2
1073N_20241206_20250203_Su,20250105,2
1073N_20241206_20250203_Pe,20241231,1
1073N_20241206_20250203_Su,20241224,1
1073N_20241206_20250203_Su,20241226,1
1073N_20241206_20250203_Su,20250101,1
1073N_20241206_20250203_Su,20250106,1
1074_20241206_20250203_Ti,20241224,2
1074_20241206_20250203_To,20241226,2
1074_20241206_20250203_Ti,20241231,2
1074_20241206_20250203_Ke,20250101,2
1074_20241206_20250203_Ma,20250106,2
1074_20241206_20250203_Pe,20241206,2
1074_20241206_20250203_Ke,20241225,2
1074_20241206_20250203_Su,20250105,2
1074_20241206_20250203_Pe,20241231,1
1074_20241206_20250203_Su,20241224,1
1074_20241206_20250203_Su,20241226,1
1074_20241206_20250203_Su,20250101,1
1074_20241206_20250203_Su,20250106,1
1074N_20241206_20250203_Ti,20241224,2
1074N_20241206_20250203_To,20241226,2
1074N_20241206_20250203_Ti,20241231,2
1074N_20241206_20250203_Ke,20250101,2
1074N_20241206_20250203_Ma,20250106,2
1074N_20241206_20250203_Pe,20241206,2
1074N_20241206_20250203_Ke,20241225,2
1074N_20241206_20250203_Su,20250105,2
1074N_20241206_20250203_Pe,20241231,1
1074N_20241206_20250203_Su,20241224,1
1074N_20241206_20250203_Su,20241226,1
1074N_20241206_20250203_Su,20250101,1
1074N_20241206_20250203_Su,20250106,1
1075_20241206_20250203_Ti,20241224,2
1075_20241206_20250203_To,20241226,2
1075_20241206_20250203_Ti,20241231,2
1075_20241206_20250203_Ke,20250101,2
1075_20241206_20250203_Ma,20250106,2
1075_20241206_20250203_Pe,20241206,2
1075_20241206_20250203_Ke,20241225,2
1075_20241206_20250203_Su,20250105,2
1075_20241206_20250203_Pe,20241231,1
1075_20241206_20250203_Su,20241224,1
1075_20241206_20250203_Su,20241226,1
1075_20241206_20250203_Su,20250101,1
1075_20241206_20250203_Su,20250106,1
1077_20241206_20250203_Ti,20241224,2
1077_20241206_20250203_To,20241226,2
1077_20241206_20250203_Ti,20241231,2
1077_20241206_20250203_Ke,20250101,2
1077_20241206_20250203_Ma,20250106,2
1077_20241206_20250203_Pe,20241206,2
1077_20241206_20250203_Ke,20241225,2
1077_20241206_20250203_Su,20250105,2
1077_20241206_20250203_Pe,20241231,1
1077_20241206_20250203_Su,20241224,1
1077_20241206_20250203_Su,20241226,1
1077_20241206_20250203_Su,20250101,1
1077_20241206_20250203_Su,20250106,1
1077N_20241206_20241214_Pe,20241206,2
1077N_20241216_20250203_Ti,20241224,2
1077N_20241216_20250203_Ke,20241225,2
1077N_20241216_20250203_To,20241226,2
1077N_20241216_20250203_Ti,20241231,2
1077N_20241216_20250203_Ke,20250101,2
1077N_20241216_20250203_Ma,20250106,2
1077N_20241216_20250203_Pe,20241231,1
1077N_20241216_20250203_Su,20241224,1
1077N_20241216_20250203_Su,20241226,1
1077N_20241216_20250203_Su,20250101,1
1077N_20241216_20250203_Su,20250106,1
1078_20241206_20241214_Pe,20241206,2
1078_20241216_20250203_Ti,20241224,2
1078_20241216_20250203_Ke,20241225,2
1078_20241216_20250203_To,20241226,2
1078_20241216_20250203_Ti,20241231,2
1078_20241216_20250203_Ke,20250101,2
1078_20241216_20250203_Ma,20250106,2
1078_20241216_20250203_Pe,20241231,1
1078_20241216_20250203_Su,20241224,1
1078_20241216_20250203_Su,20241226,1
1078_20241216_20250203_Su,20250101,1
1078_20241216_20250203_Su,20250106,1
1078N_20241206_20241214_Pe,20241206,2
1078N_20241216_20250203_Ti,20241224,2
1078N_20241216_20250203_Ke,20241225,2
1078N_20241216_20250203_To,20241226,2
1078N_20241216_20250203_Ti,20241231,2
1078N_20241216_20250203_Ke,20250101,2
1078N_20241216_20250203_Ma,20250106,2
1078N_20241216_20250203_Pe,20241231,1
1078N_20241216_20250203_Su,20241224,1
1078N_20241216_20250203_Su,20241226,1
1078N_20241216_20250203_Su,20250101,1
1078N_20241216_20250203_Su,20250106,1
1079_20241206_20241214_Pe,20241206,2
1079_20241215_20250203_Ti,20241224,2
1079_20241215_20250203_To,20241226,2
1079_20241215_20250203_Ti,20241231,2
1079_20241215_20250203_Ke,20250101,2
1079_20241215_20250203_Ma,20250106,2
1079_20241215_20250203_Ke,20241225,2
1079_20241215_20250203_Pe,20241231,1
1079_20241215_20250203_Su,20241224,1
1079_20241215_20250203_Su,20241226,1
1079_20241215_20250203_Su,20250101,1
1079_20241215_20250203_Su,20250106,1
1079B_20241206_20241222_Pe,20241206,2
1079N_20241206_20250203_Ti,20241224,2
1079N_20241206_20250203_To,20241226,2
1079N_20241206_20250203_Ti,20241231,2
1079N_20241206_20250203_Ke,20250101,2
1079N_20241206_20250203_Ma,20250106,2
1079N_20241206_20250203_Pe,20241206,2
1079N_20241206_20250203_Ke,20241225,2
1079N_20241206_20250203_Su,20250105,2
1079N_20241206_20250203_Pe,20241231,1
1079N_20241206_20250203_Su,20241224,1
1079N_20241206_20250203_Su,20241226,1
1079N_20241206_20250203_Su,20250101,1
1079N_20241206_20250203_Su,20250106,1
1080_20241206_20250203_Pe,20241206,2
1080_20241206_20250203_Ti,20241224,2
1080_20241206_20250203_To,20241226,2
1080_20241206_20250203_Ti,20241231,2
1080_20241206_20250203_Ke,20250101,2
1080_20241206_20250203_Ma,20250106,2
1080_20241206_20250203_Ke,20241225,2
1080_20241206_20250203_Pe,20241231,1
1080_20241206_20250203_Su,20241206,1
1080_20241206_20250203_Su,20241224,1
1080_20241206_20250203_Su,20241226,1
1080_20241206_20250203_Su,20250101,1
1080_20241206_20250203_Su,20250106,1
1081_20241206_20250203_Pe,20241206,2
1081_20241206_20250203_Ti,20241224,2
1081_20241206_20250203_To,20241226,2
1081_20241206_20250203_Ti,20241231,2
1081_20241206_20250203_Ke,20250101,2
1081_20241206_20250203_Ma,20250106,2
1081_20241206_20250203_Ke,20241225,2
1081_20241206_20250203_Pe,20241231,1
1081_20241206_20250203_Su,20241206,1
1081_20241206_20250203_Su,20241224,1
1081_20241206_20250203_Su,20241226,1
1081_20241206_20250203_Su,20250101,1
1081_20241206_20250203_Su,20250106,1
1081 3_20241206_20250203_Pe,20241206,2
1081 3_20241206_20250203_Ti,20241224,2
1081 3_20241206_20250203_To,20241226,2
1081 3_20241206_20250203_Ti,20241231,2
1081 3_20241206_20250203_Ke,20250101,2
1081 3_20241206_20250203_Ma,20250106,2
1081 3_20241206_20250203_Ke,20241225,2
1081 3_20241206_20250203_Pe,20241231,1
1081 3_20241206_20250203_Su,20241206,1
1081 3_20241206_20250203_Su,20241224,1
1081 3_20241206_20250203_Su,20241226,1
1081 3_20241206_20250203_Su,20250101,1
1081 3_20241206_20250203_Su,20250106,1
1082_20241206_20250203_Pe,20241206,2
1082_20241206_20250203_Ti,20241224,2
1082_20241206_20250203_To,20241226,2
1082_20241206_20250203_Ti,20241231,2
1082_20241206_20250203_Ke,20250101,2
1082_20241206_20250203_Ma,20250106,2
1082_20241206_20250203_Ke,20241225,2
1082_20241206_20250203_Pe,20241231,1
1082_20241206_20250203_Su,20241206,1
1082_20241206_20250203_Su,20241224,1
1082_20241206_20250203_Su,20241226,1
1082_20241206_20250203_Su,20250101,1
1082_20241206_20250203_Su,20250106,1
1082B_20241206_20250203_Pe,20241206,2
1082B_20241206_20250203_Ti,20241224,2
1082B_20241206_20250203_To,20241226,2
1082B_20241206_20250203_Ti,20241231,2
1082B_20241206_20250203_Ke,20250101,2
1082B_20241206_20250203_Ma,20250106,2
1082B_20241206_20250203_Ke,20241225,2
1082B_20241206_20250203_Pe,20241231,1
1082B_20241206_20250203_Su,20241206,1
1082B_20241206_20250203_Su,20241224,1
1082B_20241206_20250203_Su,20241226,1
1082B_20241206_20250203_Su,20250101,1
1082B_20241206_20250203_Su,20250106,1
1083_20241206_20250203_Pe,20241206,2
1083_20241206_20250203_Ti,20241224,2
1083_20241206_20250203_To,20241226,2
1083_20241206_20250203_Ti,20241231,2
1083_20241206_20250203_Ke,20250101,2
1083_20241206_20250203_Ma,20250106,2
1083_20241206_20250203_Ke,20241225,2
1083_20241206_20250203_Pe,20241231,1
1083_20241206_20250203_Su,20241206,1
1083_20241206_20250203_Su,20241224,1
1083_20241206_20250203_Su,20241226,1
1083_20241206_20250203_Su,20250101,1
1083_20241206_20250203_Su,20250106,1
1084_20241206_20241214_Pe,20241206,2
1084_20241215_20250203_Ti,20241224,2
1084_20241215_20250203_To,20241226,2
1084_20241215_20250203_Ti,20241231,2
1084_20241215_20250203_Ke,20250101,2
1084_20241215_20250203_Ma,20250106,2
1084_20241215_20250203_Ke,20241225,2
1084_20241215_20250203_Pe,20241231,1
1084_20241215_20250203_Su,20241224,1
1084_20241215_20250203_Su,20241226,1
1084_20241215_20250203_Su,20250101,1
1084_20241215_20250203_Su,20250106,1
1085_20241206_20241214_Pe,20241206,2
1085_20241215_20250203_Ti,20241224,2
1085_20241215_20250203_To,20241226,2
1085_20241215_20250203_Ti,20241231,2
1085_20241215_20250203_Ke,20250101,2
1085_20241215_20250203_Ma,20250106,2
1085_20241215_20250203_Ke,20241225,2
1085_20241215_20250203_Pe,20241231,1
1085_20241215_20250203_Su,20241224,1
1085_20241215_20250203_Su,20241226,1
1085_20241215_20250203_Su,20250101,1
1085_20241215_20250203_Su,20250106,1
1085K_20241206_20241214_Pe,20241206,2
1085K_20241215_20250203_Ti,20241224,2
1085K_20241215_20250203_To,20241226,2
1085K_20241215_20250203_Ti,20241231,2
1085K_20241215_20250203_Ke,20250101,2
1085K_20241215_20250203_Ma,20250106,2
1085K_20241215_20250203_Ke,20241225,2
1085K_20241215_20250203_Pe,20241231,1
1085K_20241215_20250203_Su,20241224,1
1085K_20241215_20250203_Su,20241226,1
1085K_20241215_20250203_Su,20250101,1
1085K_20241215_20250203_Su,20250106,1
1085N_20241206_20241214_Pe,20241206,2
1085N_20241215_20250203_Ti,20241224,2
1085N_20241215_20250203_To,20241226,2
1085N_20241215_20250203_Ti,20241231,2
1085N_20241215_20250203_Ke,20250101,2
1085N_20241215_20250203_Ma,20250106,2
1085N_20241215_20250203_Ke,20241225,2
1085N_20241215_20250203_Pe,20241231,1
1085N_20241215_20250203_Su,20241224,1
1085N_20241215_20250203_Su,20241226,1
1085N_20241215_20250203_Su,20250101,1
1085N_20241215_20250203_Su,20250106,1
1086_20241206_20241214_Pe,20241206,2
1086_20241215_20250203_Ti,20241224,2
1086_20241215_20250203_To,20241226,2
1086_20241215_20250203_Ti,20241231,2
1086_20241215_20250203_Ke,20250101,2
1086_20241215_20250203_Ma,20250106,2
1086_20241215_20250203_Ke,20241225,2
1086_20241215_20250203_Pe,20241231,1
1086_20241215_20250203_Su,20241224,1
1086_20241215_20250203_Su,20241226,1
1086_20241215_20250203_Su,20250101,1
1086_20241215_20250203_Su,20250106,1
1086K_20241206_20241214_Pe,20241206,2
1086K_20241215_20250203_Ti,20241224,2
1086K_20241215_20250203_To,20241226,2
1086K_20241215_20250203_Ti,20241231,2
1086K_20241215_20250203_Ke,20250101,2
1086K_20241215_20250203_Ma,20250106,2
1086K_20241215_20250203_Ke,20241225,2
1086K_20241215_20250203_Pe,20241231,1
1086K_20241215_20250203_Su,20241224,1
1086K_20241215_20250203_Su,20241226,1
1086K_20241215_20250203_Su,20250101,1
1086K_20241215_20250203_Su,20250106,1
1086N_20241206_20241214_Pe,20241206,2
1086N_20241215_20250203_Ti,20241224,2
1086N_20241215_20250203_To,20241226,2
1086N_20241215_20250203_Ti,20241231,2
1086N_20241215_20250203_Ke,20250101,2
1086N_20241215_20250203_Ma,20250106,2
1086N_20241215_20250203_Ke,20241225,2
1086N_20241215_20250203_Pe,20241231,1
1086N_20241215_20250203_Su,20241224,1
1086N_20241215_20250203_Su,20241226,1
1086N_20241215_20250203_Su,20250101,1
1086N_20241215_20250203_Su,20250106,1
1087_20241206_20241214_Pe,20241206,2
1087_20241215_20250203_Ti,20241224,2
1087_20241215_20250203_To,20241226,2
1087_20241215_20250203_Ti,20241231,2
1087_20241215_20250203_Ke,20250101,2
1087_20241215_20250203_Ma,20250106,2
1087_20241215_20250203_Ke,20241225,2
1087_20241215_20250203_Pe,20241231,1
1087_20241215_20250203_Su,20241224,1
1087_20241215_20250203_Su,20241226,1
1087_20241215_20250203_Su,20250101,1
1087_20241215_20250203_Su,20250106,1
1087N_20241206_20241214_Pe,20241206,2
1087N_20241215_20250203_Ti,20241224,2
1087N_20241215_20250203_To,20241226,2
1087N_20241215_20250203_Ti,20241231,2
1087N_20241215_20250203_Ke,20250101,2
1087N_20241215_20250203_Ma,20250106,2
1087N_20241215_20250203_Ke,20241225,2
1087N_20241215_20250203_Pe,20241231,1
1087N_20241215_20250203_Su,20241224,1
1087N_20241215_20250203_Su,20241226,1
1087N_20241215_20250203_Su,20250101,1
1087N_20241215_20250203_Su,20250106,1
1088_20241206_20241214_Pe,20241206,2
1088_20241215_20250203_Ti,20241224,2
1088_20241215_20250203_To,20241226,2
1088_20241215_20250203_Ti,20241231,2
1088_20241215_20250203_Ke,20250101,2
1088_20241215_20250203_Ma,20250106,2
1088_20241215_20250203_Ke,20241225,2
1088_20241215_20250203_Pe,20241231,1
1088_20241215_20250203_Su,20241224,1
1088_20241215_20250203_Su,20241226,1
1088_20241215_20250203_Su,20250101,1
1088_20241215_20250203_Su,20250106,1
1089_20241206_20241214_Pe,20241206,2
1089_20241215_20250203_Ti,20241224,2
1089_20241215_20250203_To,20241226,2
1089_20241215_20250203_Ti,20241231,2
1089_20241215_20250203_Ke,20250101,2
1089_20241215_20250203_Ma,20250106,2
1089_20241215_20250203_Ke,20241225,2
1089_20241215_20250203_Pe,20241231,1
1089_20241215_20250203_Su,20241224,1
1089_20241215_20250203_Su,20241226,1
1089_20241215_20250203_Su,20250101,1
1089_20241215_20250203_Su,20250106,1
1090_20241206_20250203_Ti,20241224,2
1090_20241206_20250203_To,20241226,2
1090_20241206_20250203_Ti,20241231,2
1090_20241206_20250203_Ke,20250101,2
1090_20241206_20250203_Ma,20250106,2
1090_20241206_20250203_Pe,20241206,2
1090_20241206_20250203_Ke,20241225,2
1090_20241206_20250203_Su,20250105,2
1090_20241206_20250203_Pe,20241231,1
1090_20241206_20250203_Su,20241224,1
1090_20241206_20250203_Su,20241226,1
1090_20241206_20250203_Su,20250101,1
1090_20241206_20250203_Su,20250106,1
1090A_20241206_20250203_Ti,20241224,2
1090A_20241206_20250203_To,20241226,2
1090A_20241206_20250203_Ti,20241231,2
1090A_20241206_20250203_Ke,20250101,2
1090A_20241206_20250203_Ma,20250106,2
1090A_20241206_20250203_Pe,20241206,2
1090A_20241206_20250203_Ke,20241225,2
1090A_20241206_20250203_Su,20250105,2
1090A_20241206_20250203_Pe,20241231,1
1090A_20241206_20250203_Su,20241224,1
1090A_20241206_20250203_Su,20241226,1
1090A_20241206_20250203_Su,20250101,1
1090A_20241206_20250203_Su,20250106,1
1090N_20241206_20250203_Ti,20241224,2
1090N_20241206_20250203_To,20241226,2
1090N_20241206_20250203_Ti,20241231,2
1090N_20241206_20250203_Ke,20250101,2
1090N_20241206_20250203_Ma,20250106,2
1090N_20241206_20250203_Pe,20241206,2
1090N_20241206_20250203_Ke,20241225,2
1090N_20241206_20250203_Su,20250105,2
1090N_20241206_20250203_Pe,20241231,1
1090N_20241206_20250203_Su,20241224,1
1090N_20241206_20250203_Su,20241226,1
1090N_20241206_20250203_Su,20250101,1
1090N_20241206_20250203_Su,20250106,1
1092_20241206_20250203_Ti,20241224,2
1092_20241206_20250203_To,20241226,2
1092_20241206_20250203_Ke,20250101,2
1092_20241206_20250203_Ma,20250106,2
1092_20241206_20250203_Pe,20241206,2
1092_20241206_20250203_Ke,20241225,2
1092_20241206_20250203_Su,20250105,2
1092_20241206_20250203_Su,20241224,1
1092_20241206_20250203_Su,20241226,1
1092_20241206_20250203_Su,20250101,1
1092_20241206_20250203_Su,20250106,1
1092_20241206_20250203_Ti,20241231,2
1092N_20241206_20250203_Ti,20241224,2
1092N_20241206_20250203_To,20241226,2
1092N_20241206_20250203_Ke,20250101,2
1092N_20241206_20250203_Ma,20250106,2
1092N_20241206_20250203_Pe,20241206,2
1092N_20241206_20250203_Ke,20241225,2
1092N_20241206_20250203_Su,20250105,2
1092N_20241206_20250203_Su,20241224,1
1092N_20241206_20250203_Su,20241226,1
1092N_20241206_20250203_Su,20250101,1
1092N_20241206_20250203_Su,20250106,1
1092N_20241206_20250203_Ti,20241231,2
1094_20241206_20250203_Ti,20241224,2
1094_20241206_20250203_To,20241226,2
1094_20241206_20250203_Ke,20250101,2
1094_20241206_20250203_Ma,20250106,2
1094_20241206_20250203_Pe,20241206,2
1094_20241206_20250203_Ke,20241225,2
1094_20241206_20250203_Su,20250105,2
1094_20241206_20250203_Su,20241224,1
1094_20241206_20250203_Su,20241226,1
1094_20241206_20250203_Su,20250101,1
1094_20241206_20250203_Su,20250106,1
1094_20241206_20250203_Ti,20241231,2
1094A_20241206_20250203_Ti,20241224,2
1094A_20241206_20250203_To,20241226,2
1094A_20241206_20250203_Ke,20250101,2
1094A_20241206_20250203_Ma,20250106,2
1094A_20241206_20250203_Pe,20241206,2
1094A_20241206_20250203_Ke,20241225,2
1094A_20241206_20250203_Su,20250105,2
1094A_20241206_20250203_Su,20241224,1
1094A_20241206_20250203_Su,20241226,1
1094A_20241206_20250203_Su,20250101,1
1094A_20241206_20250203_Su,20250106,1
1094A_20241206_20250203_Ti,20241231,2
1094B_20241206_20250203_Pe,20241206,2
1094B_20241206_20250203_Ti,20241224,2
1094B_20241206_20250203_Ke,20241225,2
1094B_20241206_20250203_To,20241226,2
1094B_20241206_20250203_Ti,20241231,2
1094B_20241206_20250203_Ke,20250101,2
1094B_20241206_20250203_Ma,20250106,2
1094B_20241206_20250203_Pe,20241231,1
1094N_20241206_20250203_Ti,20241224,2
1094N_20241206_20250203_To,20241226,2
1094N_20241206_20250203_Ke,20250101,2
1094N_20241206_20250203_Ma,20250106,2
1094N_20241206_20250203_Pe,20241206,2
1094N_20241206_20250203_Ke,20241225,2
1094N_20241206_20250203_Su,20250105,2
1094N_20241206_20250203_Su,20241224,1
1094N_20241206_20250203_Su,20241226,1
1094N_20241206_20250203_Su,20250101,1
1094N_20241206_20250203_Su,20250106,1
1094N_20241206_20250203_Ti,20241231,2
1095_20241206_20250203_Ti,20241224,2
1095_20241206_20250203_To,20241226,2
1095_20241206_20250203_Ke,20250101,2
1095_20241206_20250203_Ma,20250106,2
1095_20241206_20250203_Pe,20241206,2
1095_20241206_20250203_Ke,20241225,2
1095_20241206_20250203_Su,20250105,2
1095_20241206_20250203_Su,20241224,1
1095_20241206_20250203_Su,20241226,1
1095_20241206_20250203_Su,20250101,1
1095_20241206_20250203_Su,20250106,1
1095_20241206_20250203_Ti,20241231,2
1095N_20241206_20250203_Ti,20241224,2
1095N_20241206_20250203_To,20241226,2
1095N_20241206_20250203_Ke,20250101,2
1095N_20241206_20250203_Ma,20250106,2
1095N_20241206_20250203_Pe,20241206,2
1095N_20241206_20250203_Ke,20241225,2
1095N_20241206_20250203_Su,20250105,2
1095N_20241206_20250203_Su,20241224,1
1095N_20241206_20250203_Su,20241226,1
1095N_20241206_20250203_Su,20250101,1
1095N_20241206_20250203_Su,20250106,1
1095N_20241206_20250203_Ti,20241231,2
1096_20241206_20250203_Ti,20241224,2
1096_20241206_20250203_To,20241226,2
1096_20241206_20250203_Ti,20241231,2
1096_20241206_20250203_Ke,20250101,2
1096_20241206_20250203_Ma,20250106,2
1096_20241206_20250203_Pe,20241206,2
1096_20241206_20250203_Ke,20241225,2
1096_20241206_20250203_Su,20250105,2
1096_20241206_20250203_Pe,20241231,1
1096_20241206_20250203_Su,20241224,1
1096_20241206_20250203_Su,20241226,1
1096_20241206_20250203_Su,20250101,1
1096_20241206_20250203_Su,20250106,1
1096N_20241206_20250203_Ti,20241224,2
1096N_20241206_20250203_To,20241226,2
1096N_20241206_20250203_Ti,20241231,2
1096N_20241206_20250203_Ke,20250101,2
1096N_20241206_20250203_Ma,20250106,2
1096N_20241206_20250203_Pe,20241206,2
1096N_20241206_20250203_Ke,20241225,2
1096N_20241206_20250203_Su,20250105,2
1096N_20241206_20250203_Pe,20241231,1
1096N_20241206_20250203_Su,20241224,1
1096N_20241206_20250203_Su,20241226,1
1096N_20241206_20250203_Su,20250101,1
1096N_20241206_20250203_Su,20250106,1
1097_20241206_20250109_Pe,20241206,2
1097_20241206_20250109_Ti,20241224,2
1097_20241206_20250109_Ke,20241225,2
1097_20241206_20250109_To,20241226,2
1097_20241206_20250109_Ke,20250101,2
1097_20241206_20250109_Ma,20250106,2
1097_20241206_20250109_Ti,20241231,2
1097N_20241206_20250109_Ti,20241224,2
1097N_20241206_20250109_To,20241226,2
1097N_20241206_20250109_Ke,20250101,2
1097N_20241206_20250109_Ma,20250106,2
1097N_20241206_20250109_Pe,20241206,2
1097N_20241206_20250109_Ke,20241225,2
1097N_20241206_20250109_Su,20250105,2
1097N_20241206_20250109_Su,20241224,1
1097N_20241206_20250109_Su,20241226,1
1097N_20241206_20250109_Su,20250101,1
1097N_20241206_20250109_Su,20250106,1
1097N_20241206_20250109_Ti,20241231,2
1097V_20241206_20250109_Ti,20241224,2
1097V_20241206_20250109_To,20241226,2
1097V_20241206_20250109_Ke,20250101,2
1097V_20241206_20250109_Ma,20250106,2
1097V_20241206_20250109_Pe,20241206,2
1097V_20241206_20250109_Ke,20241225,2
1097V_20241206_20250109_Su,20250105,2
1097V_20241206_20250109_Su,20241224,1
1097V_20241206_20250109_Su,20241226,1
1097V_20241206_20250109_Su,20250101,1
1097V_20241206_20250109_Su,20250106,1
1097V_20241206_20250109_Ti,20241231,2
1098_20241206_20250203_Ti,20241224,2
1098_20241206_20250203_To,20241226,2
1098_20241206_20250203_Ke,20250101,2
1098_20241206_20250203_Ma,20250106,2
1098_20241206_20250203_Pe,20241206,2
1098_20241206_20250203_Ke,20241225,2
1098_20241206_20250203_Su,20250105,2
1098_20241206_20250203_Su,20241224,1
1098_20241206_20250203_Su,20241226,1
1098_20241206_20250203_Su,20250101,1
1098_20241206_20250203_Su,20250106,1
1098_20241206_20250203_Ti,20241231,2
1500_20241206_20250203_Pe,20241206,2
1500_20241206_20250203_Ti,20241224,2
1500_20241206_20250203_To,20241226,2
1500_20241206_20250203_Ti,20241231,2
1500_20241206_20250203_Ke,20250101,2
1500_20241206_20250203_Ma,20250106,2
1500_20241206_20250203_Ke,20241225,2
1500_20241206_20250203_Pe,20241231,1
1500_20241206_20250203_Su,20241206,1
1500_20241206_20250203_Su,20241224,1
1500_20241206_20250203_Su,20241226,1
1500_20241206_20250203_Su,20250101,1
1500_20241206_20250203_Su,20250106,1
1506_20241206_20241208_Pe,20241206,2
1506_20241206_20241208_Su,20241206,1
1506_20241223_20250106_Ti,20241224,2
1506_20241223_20250106_To,20241226,2
1506_20241223_20250106_Ti,20241231,2
1506_20241223_20250106_Ke,20250101,2
1506_20241223_20250106_Ma,20250106,2
1506_20241223_20250106_Ke,20241225,2
1506_20241223_20250106_Pe,20241231,1
1506_20241223_20250106_Su,20241224,1
1506_20241223_20250106_Su,20241226,1
1506_20241223_20250106_Su,20250101,1
1506_20241223_20250106_Su,20250106,1
1603_20241206_20250203_Pe,20241206,2
1603_20241206_20250203_Ti,20241224,2
1603_20241206_20250203_Ke,20241225,2
1603_20241206_20250203_To,20241226,2
1603_20241206_20250203_Ti,20241231,2
1603_20241206_20250203_Ke,20250101,2
1603_20241206_20250203_Ma,20250106,2
1603_20241206_20250203_Pe,20241231,1
1701_20241206_20250203_Pe,20241206,2
1701_20241206_20250203_Ti,20241224,2
1701_20241206_20250203_Ke,20241225,2
1701_20241206_20250203_To,20241226,2
1701_20241206_20250203_Ti,20241231,2
1701_20241206_20250203_Ke,20250101,2
1701_20241206_20250203_Ma,20250106,2
1701_20241206_20250203_Pe,20241231,1
1702_20241206_20250203_Pe,20241206,2
1702_20241206_20250203_Ti,20241224,2
1702_20241206_20250203_Ke,20241225,2
1702_20241206_20250203_To,20241226,2
1702_20241206_20250203_Ti,20241231,2
1702_20241206_20250203_Ke,20250101,2
1702_20241206_20250203_Ma,20250106,2
1702_20241206_20250203_Pe,20241231,1
1704_20241206_20250203_Pe,20241206,2
